dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,Nx*c,V(mm鲁),P
8,2.6,4.5,10773.20 ,0.96 ,,13.6,5,2,12094.94 ,0.40 ,,,,,,,,10.5,1.4,7,8575.49,0.734012902
8,3.4,4.5,11462.68 ,0.99 ,,13.6,5,3,16969.18 ,0.61 ,,,,,,,,10.5,1.4,7,10134.67,0.692631721
8,1.8,4,4451.06 ,0.88 ,,13.6,5,3,18329.98 ,0.60 ,,,,,,,,10.5,2,7,10538.71,0.643028289
8,1.8,4,5230.58 ,0.78 ,,13.6,5,4.5,16516.22 ,0.51 ,,,,,,,,10.5,2.8,7,11077.43,0.640026391
8,3.4,4,5977.80 ,0.72 ,,13.6,5,3,10845.58 ,0.41 ,,,,,,,,10.5,3,7,9487.17,0.699692845
8,3.6,4,5166.41 ,0.85 ,,13.6,5,3,12206.38 ,0.39 ,,,,,,,,10.5,4,7,11885.51,0.669805616
8,3.2,6,9948.09 ,0.91 ,,13.6,5,3,14247.58 ,0.63 ,,,,,,,,10.5,4.2,7,10170.93,0.732410938
8,1.2,4,4581.49 ,0.78 ,,13.6,5,3,13567.18 ,0.78 ,,,,,,,,10.5,5.4,7,12828.27,0.709237024
8,2,4,4927.26 ,0.73 ,,13.6,5,3,14927.98 ,0.78 ,,,,,,,,10.5,5.6,7,10968.65,0.768964767
8,3,4,5359.48 ,0.72 ,,13.6,5,6,18600.19 ,0.52 ,,,,,,,,10.5,5.6,7,12962.95,0.722705856
8,3,4,6222.52 ,0.65 ,,13.6,5,4,13402.93 ,0.45 ,,,,,,,,10.5,5.8,7,11082.61,0.782821715
8,4.6,4,7025.42 ,0.68 ,,13.6,5,6,18081.79 ,0.59 ,,,,,,,,10.5,6,7,11196.57,0.79720363
8,4.8,4,6137.47 ,0.77 ,,13.6,5,4,14194.13 ,0.56 ,,,,,,,,10.5,1,7,10624.18,0.795687564
8,1.8,6,8711.68 ,0.92 ,,13.6,5,4,13402.93 ,0.73 ,,,,,,,,10.5,1.4,7,9355.08,0.818392366
8,1.8,6,9841.60 ,0.84 ,,13.6,5,5,13595.40 ,0.48 ,,,,,,,,10.5,1.8,7,9603.72,0.82447882
8,2.8,6,9371.66 ,0.90 ,,13.6,5,7.5,17934.48 ,0.64 ,,,,,,,,10.5,1.8,7,11204.34,0.80254937
8,2.8,6,10587.18 ,0.82 ,,13.6,5,5,12685.40 ,0.53 ,,,,,,,,10.5,2.2,7,11494.42,0.815214835
8,4,6,11481.87 ,0.83 ,,13.6,5,5,14505.40 ,0.51 ,,,,,,,,10.5,2.4,7,9976.68,0.850657985
8,4.2,6,10295.63 ,0.94 ,,13.6,5,7.5,19797.48 ,0.66 ,,,,,,,,10.5,2.6,7,11784.5,0.838963881
8,4.2,6,11630.99 ,0.85 ,,13.6,5,5,13595.40 ,0.69 ,,,,,,,,10.5,2.8,7,10225.32,0.873090968
8,4.4,6,10427.62 ,0.96 ,,13.6,5,5,16325.40 ,0.92 ,,,,,,,,10.5,3.2,7,12219.62,0.874608614
8,1.6,4,5137.18 ,0.69 ,,13.6,5,6,14452.99 ,0.74 ,,,,,,,,10.5,3.4,7,10598.28,0.909632355
8,2.2,4,5417.39 ,0.69 ,,13.6,5,7,13988.90 ,0.65 ,,,,,,,,10.5,3.8,7,12654.74,0.90396072
8,2.2,4,6224.75 ,0.65 ,,13.6,5,7,17503.70 ,0.66 ,,,,,,,,10.5,4,7,10971.24,0.94170247
8,3,4,5791.00 ,0.71 ,,13.6,5,8,15693.94 ,0.63 ,,,,,,,,10.5,4,7,12799.78,0.916212201
8,3,4,6654.04 ,0.67 ,,13.6,5,8,18322.74 ,0.58 ,,,,,,,,10.5,4.2,7,11095.56,0.95570299
8,3.2,4,5884.40 ,0.73 ,,13.6,5,8,19637.14 ,0.88 ,,,,,,,,10.5,4.6,7,13234.9,0.945892043
8,4,4,7190.65 ,0.70 ,,14.5,5.6,2,11977.81 ,0.40 ,,,,,,,,10.5,4.8,7,11468.52,0.981502831
8,4.2,4,6351.42 ,0.76 ,,14.5,5.6,2,13271.31 ,0.38 ,,,,,,,,10.5,4.8,7,13379.94,0.957589738
8,4.2,4,7297.98 ,0.72 ,,14.5,5.6,3,17014.99 ,0.53 ,,,,,,,,10.5,5,7,11592.84,0.992514282
8,4.4,4,6444.82 ,0.78 ,,14.5,5.6,2,14564.81 ,0.42 ,,,,,,,,10.5,5.4,7,13815.06,0.990201086
8,1.4,6,9269.45 ,0.93 ,,14.5,5.6,3,19281.64 ,0.60 ,,,,,,,,10.5,5.4,7.5,13147.375,0.981378749
8,2,6,9703.96 ,0.91 ,,14.5,5.6,4.5,18693.68 ,0.47 ,,,,,,,,10.5,5.4,7.5,15250.955,0.834687188
8,2.6,6,11336.86 ,0.86 ,,14.5,5.6,4.5,19627.43 ,0.58 ,,,,,,,,10.5,1.2,7.5,11561.62,0.879652381
8,2.8,6,10283.30 ,0.92 ,,14.5,5.6,3,15503.89 ,0.53 ,,,,,,,,10.5,1.8,7.5,12013.54,0.757720739
8,3.6,6,12146.64 ,0.88 ,,14.5,5.6,3,14748.34 ,0.66 ,,,,,,,,10.5,1.8,7.5,13729.76,0.707883209
8,3.8,6,11007.48 ,0.95 ,,14.5,5.6,3,16259.44 ,0.65 ,,,,,,,,10.5,2.6,7.5,14418.4,0.675162137
8,4.8,6,13118.37 ,0.94 ,,14.5,5.6,4,12666.52 ,0.44 ,,,,,,,,10.5,2.8,7.5,12766.74,0.753443271
8,1,4,5218.89 ,0.77 ,,14.5,5.6,4,14411.22 ,0.41 ,,,,,,,,10.5,3.8,7.5,15451.36,0.681945115
8,1.4,4,5419.61 ,0.74 ,,14.5,5.6,6,18666.77 ,0.54 ,,,,,,,,10.5,4,7.5,13670.58,0.766870439
8,1.8,4,5620.34 ,0.74 ,,14.5,5.6,4,15283.57 ,0.45 ,,,,,,,,10.5,5.4,7.5,16828.64,0.721714288
8,1.8,4,6399.86 ,0.72 ,,14.5,5.6,4,14411.22 ,0.58 ,,,,,,,,10.5,5.6,7.5,14875.7,0.807670176
8,2.4,4,5921.43 ,0.77 ,,14.5,5.6,4,16155.92 ,0.58 ,,,,,,,,10.5,5.6,7.5,17000.8,0.735708416
8,2.4,4,6742.71 ,0.75 ,,14.5,5.6,4,15283.57 ,0.74 ,,,,,,,,10.5,5.8,7.5,15026.34,0.824106783
8,3,4,7085.56 ,0.76 ,,14.5,5.6,5,15475.77 ,0.45 ,,,,,,,,10.5,1.2,7.5,12800.365,0.80689016
8,3.2,4,6322.88 ,0.80 ,,14.5,5.6,5,14478.62 ,0.54 ,,,,,,,,10.5,1.6,7.5,14828.625,0.756258532
8,3.2,4,7199.84 ,0.77 ,,14.5,5.6,5,16472.92 ,0.52 ,,,,,,,,10.5,2.2,7.5,13634.265,0.779155761
8,3.4,4,6423.24 ,0.81 ,,14.5,5.6,5,15475.77 ,0.72 ,,,,,,,,10.5,2.6,7.5,15770.125,0.752254486
8,3.8,4,7542.69 ,0.80 ,,14.5,5.6,5,17470.07 ,0.71 ,,,,,,,,10.5,2.8,7.5,14134.605,0.79906109
8,4,4,6724.33 ,0.84 ,,14.5,5.6,6,17536.82 ,0.53 ,,,,,,,,10.5,3.4,7.5,16523.325,0.791684031
8,4,4,7656.97 ,0.81 ,,14.5,5.6,6,18666.77 ,0.75 ,,,,,,,,10.5,3.6,7.5,14801.725,0.835245728
8,4.2,4,6824.70 ,0.86 ,,14.5,5.6,7,15909.79 ,0.58 ,,,,,,,,10.5,4.2,7.5,17276.525,0.822580576
8,4.8,4,8114.11 ,0.86 ,,14.5,5.6,7,18451.29 ,0.53 ,,,,,,,,10.5,4.4,7.5,15468.845,0.864444062
8,1.2,6,9933.54 ,0.99 ,,14.5,5.6,7,17180.54 ,0.70 ,,,,,,,,10.5,4.4,7.5,17464.825,0.835047528
8,1.6,6,10248.89 ,0.99 ,,14.5,5.6,8,19192.32 ,0.93 ,,,,,,,,10.5,5.2,7.5,18218.025,0.872963935
8,2,6,11711.28 ,0.98 ,,14.5,5.6,9,19735.90 ,0.67 ,,,,,,,,10.5,5.4,7.5,16302.745,0.914296597
8,2.4,6,12060.87 ,0.99 ,,14.8,6.9,2,13372.00 ,0.40 ,,,,,,,,10.5,5.4,7.5,18406.325,0.886707813
8,1.2,4,5688.13 ,0.84 ,,14.8,6.9,2,14802.16 ,0.37 ,,,,,,,,10.5,5.6,7.5,16469.525,0.928603411
8,1.2,4,6425.89 ,0.82 ,,14.8,6.9,3,18847.36 ,0.53 ,,,,,,,,10.5,1,7.5,15486.33,0.931034952
8,1.4,4,6547.13 ,0.82 ,,14.8,6.9,2,15517.24 ,0.39 ,,,,,,,,10.5,1.2,7.5,15690.77,0.9224298
8,1.6,4,5902.78 ,0.85 ,,14.8,6.9,3,14695.96 ,0.47 ,,,,,,,,10.5,1.6,7.5,14404.95,0.941877261
8,2,4,6117.42 ,0.88 ,,14.8,6.9,3,15526.24 ,0.58 ,,,,,,,,10.5,1.8,7.5,16304.09,0.934419565
8,2,4,6910.86 ,0.86 ,,14.8,6.9,3,17186.80 ,0.57 ,,,,,,,,10.5,2,7.5,14770.79,0.955041751
8,2.4,4,7153.35 ,0.89 ,,14.8,6.9,3,16356.52 ,0.70 ,,,,,,,,10.5,2.2,7.5,16712.97,0.953146681
8,2.6,4,6439.39 ,0.92 ,,14.8,6.9,4,14016.16 ,0.45 ,,,,,,,,10.5,2.4,7.5,15136.63,0.98270075
8,3,4,7517.08 ,0.93 ,,14.8,6.9,4,15923.12 ,0.42 ,,,,,,,,10.5,2.4,7.5,16917.41,0.967623584
8,3.2,4,6761.36 ,0.96 ,,14.8,6.9,4,15923.12 ,0.63 ,,,,,,,,10.5,2.8,7.5,17326.29,0.995902583
8,3.6,4,7880.81 ,0.97 ,,14.8,6.9,4,16876.60 ,0.79 ,,,,,,,,11.1,1.6,7,10202.977,0.908533141
8,3.8,4,8002.05 ,0.99 ,,14.8,6.9,4,18783.56 ,0.79 ,,,,,,,,11.1,3.4,7,9544.929,0.90525955
8,1,4,6666.57 ,0.98 ,,14.8,6.9,5,19198.84 ,0.76 ,,,,,,,,11.1,3.4,7,11384.029,0.769006088
8,1.2,4,6794.77 ,0.99 ,,14.8,6.9,6,16767.16 ,0.58 ,,,,,,,,11.1,6.2,7,13221.221,0.741814181
8,1.8,5,4932.41 ,0.91 ,,14.8,6.9,6,17991.04 ,0.82 ,,,,,,,,11.1,6.4,7,11195.349,0.897261471
8,1.8,5,5879.13 ,0.79 ,,14.8,6.9,7,18783.80 ,0.74 ,,,,,,,,11.1,6.4,7,13352.449,0.760058567
8,3.4,5,6650.16 ,0.75 ,,15.1,5.8,1.5,17668.95 ,0.95 ,,,,,,,,11.1,6.6,7,11305.377,0.918419614
8,3.6,5,5660.14 ,0.91 ,,15.1,5.8,2,12279.09 ,0.62 ,,,,,,,,11.1,1.6,7,11027.127,0.650644198
8,3.2,7.5,11329.51 ,0.94 ,,15.1,5.8,2,14339.34 ,0.43 ,,,,,,,,11.1,2.4,7,9861.339,0.669999033
8,1.4,5,6144.21 ,0.68 ,,15.1,5.8,2,15712.84 ,0.42 ,,,,,,,,11.1,3.2,7,10343.851,0.671121165
8,2.2,5,6560.77 ,0.68 ,,15.1,5.8,3,14281.65 ,0.44 ,,,,,,,,11.1,3.2,7,12161.751,0.637357369
8,3.2,5,7081.47 ,0.69 ,,15.1,5.8,3,15879.15 ,0.43 ,,,,,,,,11.1,4.2,7,12870.891,0.65840593
8,3.4,5,6114.72 ,0.77 ,,15.1,5.8,3,16677.90 ,0.54 ,,,,,,,,11.1,4.4,7,11067.619,0.710669816
8,4.8,5,7914.58 ,0.75 ,,15.1,5.8,3,15879.15 ,0.66 ,,,,,,,,11.1,5.6,7,13863.687,0.700963289
8,2,7.5,11575.75 ,0.85 ,,15.1,5.8,3,17476.65 ,0.66 ,,,,,,,,11.1,5.8,7,11912.015,0.753550157
8,2.2,7.5,10257.37 ,0.97 ,,15.1,5.8,4,14589.75 ,0.47 ,,,,,,,,11.1,5.8,7,14005.515,0.712836638
8,3,7.5,12352.65 ,0.88 ,,15.1,5.8,4,16427.25 ,0.46 ,,,,,,,,11.1,6,7,12032.643,0.765866533
8,3.2,7.5,10936.67 ,0.99 ,,15.1,5.8,4,15508.50 ,0.59 ,,,,,,,,11.1,1,7,9809.293,0.833607428
8,4.2,7.5,13284.92 ,0.92 ,,15.1,5.8,4,17346.00 ,0.59 ,,,,,,,,11.1,1.2,7,9940.521,0.821837977
8,4.4,7.5,13440.30 ,0.94 ,,15.1,5.8,4,16427.25 ,0.75 ,,,,,,,,11.1,1.2,7,11546.421,0.802358516
8,1.2,5,6490.15 ,0.73 ,,15.1,5.8,5,13482.14 ,0.75 ,,,,,,,,11.1,1.6,7,10202.977,0.828767911
8,1.6,5,6713.95 ,0.71 ,,15.1,5.8,5,15575.64 ,0.66 ,,,,,,,,11.1,2,7,10465.433,0.836726151
8,1.8,5,5879.13 ,0.77 ,,15.1,5.8,7.5,19456.29 ,0.89 ,,,,,,,,11.1,2,7,12156.133,0.819620959
8,2.2,5,7049.65 ,0.74 ,,15.1,5.8,5,15575.64 ,0.54 ,,,,,,,,11.1,2.4,7,10727.889,0.853201151
8,2.4,5,6168.27 ,0.79 ,,15.1,5.8,5,16622.39 ,0.73 ,,,,,,,,11.1,2.4,7,12460.989,0.836530842
8,3,5,7497.25 ,0.78 ,,15.1,5.8,6,18782.07 ,0.53 ,,,,,,,,11.1,2.6,7,10859.117,0.868338004
8,3.2,5,6553.79 ,0.84 ,,15.1,5.8,6,19964.82 ,0.77 ,,,,,,,,11.1,2.8,7,12765.845,0.860968262
8,4,5,8056.74 ,0.84 ,,15.1,5.8,8,19046.30 ,0.58 ,,,,,,,,11.1,3,7,11121.573,0.891263857
8,4.2,5,7035.68 ,0.90 ,,15.6,6,2,15314.88 ,0.43 ,,,,,,,,11.1,3.4,7,11384.029,0.911238022
8,1,7.5,11816.33 ,0.96 ,,15.6,6,2,16759.68 ,0.42 ,,,,,,,,11.1,3.4,7,13223.129,0.897064447
8,1.4,7.5,12156.37 ,0.94 ,,15.6,6,3,13562.64 ,0.38 ,,,,,,,,11.1,3.6,7,11515.257,0.926476642
8,2.6,7.5,13176.49 ,0.98 ,,15.6,6,3,15237.04 ,0.36 ,,,,,,,,11.1,4,7,13680.413,0.928768635
8,1.2,5,6040.07 ,0.87 ,,15.6,6,4.5,19156.28 ,0.47 ,,,,,,,,11.1,4.2,7,11908.941,0.958330758
8,1.4,5,7059.89 ,0.86 ,,15.6,6,3,15237.04 ,0.44 ,,,,,,,,11.1,4.6,7,14137.697,0.959971309
8,1.6,5,6248.35 ,0.89 ,,15.6,6,3,16911.44 ,0.43 ,,,,,,,,11.1,4.8,7,12302.625,0.986556597
8,2,5,6456.63 ,0.91 ,,15.6,6,3,16911.44 ,0.67 ,,,,,,,,11.1,4.8,7,14290.125,0.971586399
8,2,5,7418.87 ,0.89 ,,15.6,6,3,18585.84 ,0.67 ,,,,,,,,11.1,5,7,12433.853,0.998457991
8,2.2,5,6560.77 ,0.93 ,,15.6,6,4,15552.00 ,0.47 ,,,,,,,,11.1,2.4,7.5,13790.04,0.827453926
8,2.4,5,7658.19 ,0.92 ,,15.6,6,4,16512.00 ,0.60 ,,,,,,,,11.1,4.4,7.5,13353.34,0.885594785
8,2.6,5,6769.05 ,0.96 ,,15.6,6,4,18432.00 ,0.60 ,,,,,,,,11.1,4.4,7.5,15426.84,0.766282886
8,2.6,5,7777.85 ,0.94 ,,15.6,6,4,17472.00 ,0.76 ,,,,,,,,11.1,1,7.5,12219.405,0.883080184
8,2.8,5,6873.19 ,0.98 ,,15.6,6,4,19392.00 ,0.76 ,,,,,,,,11.1,2.2,7.5,13168.485,0.707771778
8,3,5,8017.17 ,0.96 ,,15.6,6,5,15489.36 ,0.47 ,,,,,,,,11.1,2.2,7.5,14999.985,0.667454571
8,3.2,5,7081.47 ,1.00 ,,15.6,6,5,17670.96 ,0.74 ,,,,,,,,11.1,3,7.5,15720.705,0.644990981
8,3.2,5,8136.83 ,0.98 ,,15.6,6,7,18168.48 ,0.54 ,,,,,,,,11.1,3.2,7.5,13959.385,0.712684631
8,3,6,7038.37 ,0.87 ,,15.6,6,7,19544.88 ,0.71 ,,,,,,,,11.1,4.2,7.5,16801.785,0.661729693
8,1.8,6,7016.80 ,0.73 ,,17.5,6.1,2,18723.04 ,0.42 ,,,,,,,,11.1,4.4,7.5,14908.465,0.733564287
8,2.8,6,7548.38 ,0.74 ,,17.5,6.1,3,17639.16 ,0.36 ,,,,,,,,11.1,5.8,7.5,18243.225,0.708837897
8,3,6,6422.05 ,0.84 ,,17.5,6.1,3,19556.46 ,0.54 ,,,,,,,,11.1,6,7.5,16173.905,0.78222546
8,4.2,6,8292.59 ,0.78 ,,17.5,6.1,4,16777.53 ,0.42 ,,,,,,,,11.1,6,7.5,18423.405,0.721857548
8,4.4,6,7046.42 ,0.88 ,,17.5,6.1,4,18956.43 ,0.39 ,,,,,,,,11.1,6.2,7.5,16332.085,0.796801388
8,4.4,6,8398.90 ,0.79 ,,17.5,6.1,4,18956.43 ,0.47 ,,,,,,,,11.1,1.2,7.5,13668.71,0.786718532
8,4.6,6,7135.62 ,0.90 ,,17.5,6.1,5,18915.05 ,0.42 ,,,,,,,,11.1,1.6,7.5,14018.07,0.768597916
8,1,9,12169.33 ,0.98 ,,17.5,6.1,6,19800.72 ,0.48 ,,,,,,,,11.1,1.6,7.5,15783.57,0.747703329
8,2.6,9,13433.67 ,0.92 ,,17.6,6,2,18803.51 ,0.42 ,,,,,,,,11.1,2,7.5,16176.93,0.73567085
8,3.8,9,14381.93 ,0.95 ,,17.6,6,3,15801.60 ,0.38 ,,,,,,,,11.1,2.2,7.5,14542.11,0.770509571
8,1.2,6,7237.14 ,0.78 ,,17.6,6,3,17721.60 ,0.36 ,,,,,,,,11.1,2.6,7.5,14891.47,0.771054298
8,1.6,6,7466.89 ,0.78 ,,17.6,6,3,19641.60 ,0.54 ,,,,,,,,11.1,2.6,7.5,16766.97,0.749826387
8,1.8,6,6451.84 ,0.84 ,,17.6,6,4,16863.77 ,0.41 ,,,,,,,,11.1,3.2,7.5,17357.01,0.777860716
8,2.2,6,7811.51 ,0.81 ,,17.6,6,4,19045.37 ,0.38 ,,,,,,,,11.1,3.4,7.5,15590.19,0.817379624
8,2.4,6,6745.11 ,0.88 ,,17.6,6,4,19045.37 ,0.47 ,,,,,,,,11.1,3.8,7.5,17947.05,0.801179051
8,2.8,6,8156.14 ,0.84 ,,17.6,6,5,19009.62 ,0.42 ,,,,,,,,11.1,4,7.5,16114.23,0.838857159
8,3,6,7038.37 ,0.91 ,,17.6,6,6,19902.74 ,0.48 ,,,,,,,,11.1,4,7.5,18143.73,0.814027548
8,3,6,8271.01 ,0.86 ,,19,5.8,2,19474.03 ,0.30 ,,,,,,,,11.1,4.2,7.5,16288.91,0.850765377
8,3.8,6,8730.52 ,0.90 ,,19,5.8,3,19076.53 ,0.32 ,,,,,,,,11.1,4.8,7.5,16812.95,0.869417191
8,4,6,7527.15 ,0.97 ,,,,,,,,,,,,,,11.1,4.8,7.5,18930.45,0.84725678
8,4.8,6,9304.89 ,0.97 ,,,,,,,,,,,,,,11.1,5,7.5,16987.63,0.88429448
8,1,6,7652.98 ,0.96 ,,,,,,,,,,,,,,11.1,5,7.5,19127.13,0.861657426
8,1.6,6,8023.29 ,1.00 ,,,,,,,,,,,,,,11.1,5.8,7.5,19913.85,0.901068315
8,2.4,7,7909.95 ,0.80 ,,,,,,,,,,,,,,11.1,6,7.5,17861.03,0.934524432
8,2.6,7,6612.84 ,0.97 ,,,,,,,,,,,,,,11.1,6.2,7.5,18035.71,0.947311744
8,4.2,7,8871.97 ,0.84 ,,,,,,,,,,,,,,11.1,1,7.5,16468.155,0.943115056
8,1,7,6534.59 ,0.89 ,,,,,,,,,,,,,,11.1,1.2,7.5,16681.335,0.932121977
8,1.4,7,8021.33 ,0.80 ,,,,,,,,,,,,,,11.1,1.4,7.5,15151.015,0.946209013
8,2,7,8370.09 ,0.83 ,,,,,,,,,,,,,,11.1,1.6,7.5,15342.195,0.94734171
8,2.6,7,8718.84 ,0.85 ,,,,,,,,,,,,,,11.1,1.6,7.5,17107.695,0.941281073
8,2.8,7,7412.37 ,0.93 ,,,,,,,,,,,,,,11.1,1.8,7.5,17320.875,0.947882839
8,3.6,7,9300.10 ,0.90 ,,,,,,,,,,,,,,11.1,2,7.5,15724.555,0.964286543
8,3.8,7,7900.03 ,0.98 ,,,,,,,,,,,,,,11.1,2.2,7.5,17747.235,0.965067282
8,4.8,7,9997.60 ,0.98 ,,,,,,,,,,,,,,11.1,2.4,7.5,16106.915,0.990254417
8,1.8,8,7273.75 ,0.93 ,,,,,,,,,,,,,,11.4,6.6,6,14715.4272,0.921378836
8,2.6,8,9282.18 ,0.84 ,,,,,,,,,,,,,,11.4,6.8,6,14864.8224,0.942982629
8,2.8,8,7752.28 ,0.95 ,,,,,,,,,,,,,,11.4,3,6,11627.0336,0.766720027
8,4,8,10094.37 ,0.89 ,,,,,,,,,,,,,,11.4,3,6,13224.1536,0.698390931
8,4.2,8,10210.39 ,0.91 ,,,,,,,,,,,,,,11.4,4.6,6,14538.3552,0.638210177
8,1.2,9,9762.73 ,0.92 ,,,,,,,,,,,,,,11.4,4.8,6,12926.9504,0.735926449
8,2.4,9,10513.71 ,0.95 ,,,,,,,,,,,,,,11.4,1.4,6,11550.352,0.733083606
8,1.6,10,10415.83 ,0.98 ,,,,,,,,,,,,,,11.4,2,6,12028.2976,0.658651441
8,3.2,10,11396.15 ,0.99 ,,,,,,,,,,,,,,11.4,2,6,13526.2176,0.623132825
9,3.8,2,5074.62 ,0.94 ,,,,,,,,,,,,,,11.4,2.8,6,12665.5584,0.636337847
9,3.8,2,5748.54 ,0.83 ,,,,,,,,,,,,,,11.4,2.8,6,14242.8384,0.60034284
9,3.8,2,6085.50 ,0.71 ,,,,,,,,,,,,,,11.4,3.8,6,15138.6144,0.602099001
9,4,2,5504.08 ,0.81 ,,,,,,,,,,,,,,11.4,4,6,13621.4496,0.653984129
9,1.2,2,4995.24 ,0.93 ,,,,,,,,,,,,,,11.4,5.2,6,16392.7008,0.626052633
9,2.2,2,4962.41 ,0.79 ,,,,,,,,,,,,,,11.4,5.4,6,14736.656,0.679340839
9,2.2,2,5544.17 ,0.73 ,,,,,,,,,,,,,,11.4,5.4,6,16571.856,0.637214229
9,3.6,2,6312.67 ,0.66 ,,,,,,,,,,,,,,11.4,5.6,6,14895.9712,0.691346765
9,3.8,2,5748.54 ,0.74 ,,,,,,,,,,,,,,11.4,1.2,6,12454.9568,0.740192503
9,3.4,3,9706.77 ,0.88 ,,,,,,,,,,,,,,11.4,1.6,6,12803.3472,0.697364479
9,3.6,3,9044.60 ,0.98 ,,,,,,,,,,,,,,11.4,2,6,13151.7376,0.666386962
9,5.2,3,11127.27 ,0.85 ,,,,,,,,,,,,,,11.4,2,6,14649.6576,0.653070539
9,5.4,3,10347.02 ,0.94 ,,,,,,,,,,,,,,11.4,2.6,6,13674.3232,0.668772072
9,5.4,3,11285.10 ,0.86 ,,,,,,,,,,,,,,11.4,3.2,6,14196.9088,0.687472224
9,2.2,3,5118.96 ,0.97 ,,,,,,,,,,,,,,11.4,3.2,6,15813.8688,0.671548456
9,5.4,3,5656.62 ,0.96 ,,,,,,,,,,,,,,11.4,3.8,6,16395.9744,0.684993267
9,5.4,3,6594.70 ,0.83 ,,,,,,,,,,,,,,11.4,4,6,14893.6896,0.713796005
9,2.2,3,4754.88 ,0.84 ,,,,,,,,,,,,,,11.4,4,6,16590.0096,0.695601925
9,3.8,3,6273.39 ,0.65 ,,,,,,,,,,,,,,11.4,4.8,6,17366.1504,0.718319625
9,4,3,5525.95 ,0.76 ,,,,,,,,,,,,,,11.4,5,6,15764.6656,0.751426086
9,4,3,6372.19 ,0.68 ,,,,,,,,,,,,,,11.4,5,6,17560.1856,0.7304084
9,2,4.5,8689.03 ,0.93 ,,,,,,,,,,,,,,11.4,5.2,6,15938.8608,0.763945594
9,3.8,4.5,8848.42 ,0.95 ,,,,,,,,,,,,,,11.4,5.8,6,18336.3264,0.758402571
9,3.8,4.5,9950.34 ,0.83 ,,,,,,,,,,,,,,11.4,6,6,16635.6416,0.788113639
9,2.8,3,5395.67 ,0.64 ,,,,,,,,,,,,,,11.4,6,6,18530.3616,0.769155174
9,2.8,3,6163.19 ,0.59 ,,,,,,,,,,,,,,11.4,6.2,6,16809.8368,0.799189374
9,4.4,3,6133.53 ,0.64 ,,,,,,,,,,,,,,11.4,6.2,6,18724.3968,0.779708281
9,4.4,3,7006.01 ,0.58 ,,,,,,,,,,,,,,11.4,6.4,6,16984.032,0.810071319
9,4.6,3,6225.77 ,0.66 ,,,,,,,,,,,,,,11.4,1,6,14728.5216,0.804101631
9,1.6,4.5,8175.94 ,0.93 ,,,,,,,,,,,,,,11.4,1.2,6,14937.4368,0.784233972
9,2.6,4.5,8857.26 ,0.84 ,,,,,,,,,,,,,,11.4,1.6,6,13897.0272,0.789684087
9,2.6,4.5,9866.06 ,0.78 ,,,,,,,,,,,,,,11.4,1.6,6,15355.2672,0.780380026
9,4,4.5,10928.56 ,0.74 ,,,,,,,,,,,,,,11.4,2,6,14275.1776,0.786605537
9,4.2,4.5,9947.39 ,0.84 ,,,,,,,,,,,,,,11.4,2,6,15773.0976,0.775554612
9,1.2,3,5651.64 ,0.64 ,,,,,,,,,,,,,,11.4,2.4,6,14653.328,0.795487404
9,1.8,3,5285.46 ,0.60 ,,,,,,,,,,,,,,11.4,2.4,6,16190.928,0.789081514
9,1.8,3,5987.38 ,0.57 ,,,,,,,,,,,,,,11.4,2.8,6,16608.7584,0.807548515
9,2.6,3,5680.63 ,0.58 ,,,,,,,,,,,,,,11.4,3,6,15220.5536,0.82814014
9,2.6,3,6435.03 ,0.55 ,,,,,,,,,,,,,,11.4,3.4,6,15598.704,0.846438363
9,3.6,3,6994.60 ,0.55 ,,,,,,,,,,,,,,11.4,3.4,6,17235.504,0.838020474
9,3.8,3,6273.39 ,0.61 ,,,,,,,,,,,,,,11.4,3.6,6,15787.7792,0.860300213
9,3.8,3,7106.51 ,0.57 ,,,,,,,,,,,,,,11.4,4,6,17862.2496,0.867918946
9,4,3,6372.19 ,0.62 ,,,,,,,,,,,,,,11.4,4.2,6,16355.0048,0.890690312
9,5.2,3,7889.91 ,0.59 ,,,,,,,,,,,,,,11.4,4.2,6,18071.1648,0.879595302
9,5.4,3,7063.74 ,0.65 ,,,,,,,,,,,,,,11.4,4.4,6,16544.08,0.90360035
9,5.4,3,8001.82 ,0.60 ,,,,,,,,,,,,,,11.4,4.6,6,18488.9952,0.896056466
9,1.6,4.5,9805.54 ,0.79 ,,,,,,,,,,,,,,11.4,4.8,6,18697.9104,0.911429502
9,2.4,4.5,10459.24 ,0.74 ,,,,,,,,,,,,,,11.4,5,6,17111.3056,0.940834925
9,3.4,4.5,10205.49 ,0.80 ,,,,,,,,,,,,,,11.4,5,6,18906.8256,0.926815681
9,3.4,4.5,11276.37 ,0.74 ,,,,,,,,,,,,,,11.4,5.2,6,17300.3808,0.956771269
9,4.6,4.5,12256.92 ,0.76 ,,,,,,,,,,,,,,11.4,5.4,6,19324.656,0.95041725
9,4.8,4.5,11240.83 ,0.83 ,,,,,,,,,,,,,,11.4,5.6,6,19533.5712,0.964947425
9,4.8,4.5,12420.35 ,0.78 ,,,,,,,,,,,,,,11.4,5.8,6,17867.6064,0.992659494
